ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,Status
CMR,Africa,Lower Middle Income,month_6_11 , female,primary,stunting
CMR,Africa,Lower Middle Income,month_6_11 , female,none-primary,stunting
CMR,Africa,Lower Middle Income,month_6_11 , female,secondary,stunting
CMR,Africa,Lower Middle Income,month_6_11 , female,higher,stunting
CMR,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,stunting
CMR,Africa,Lower Middle Income,month_12_23 , female,none,stunting
CMR,Africa,Lower Middle Income,month_12_23 , female,primary,stunting
CMR,Africa,Lower Middle Income,month_12_23 , female,none-primary,stunting
CMR,Africa,Lower Middle Income,month_12_23 , female,secondary,stunting
CMR,Africa,Lower Middle Income,month_12_23 , female,higher,stunting
CMR,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,stunting
CMR,Africa,Lower Middle Income,month_0_23 , female,none,stunting
CMR,Africa,Lower Middle Income,month_0_23 , female,primary,stunting
CMR,Africa,Lower Middle Income,month_0_23 , female,none-primary,stunting
CMR,Africa,Lower Middle Income,month_0_23 , female,secondary,stunting
CMR,Africa,Lower Middle Income,month_0_23 , female,higher,stunting
CMR,Africa,Lower Middle Income,month_0_23 , female,higher_secondary,stunting
CMR,Africa,Lower Middle Income,month_24_35 , female,none,stunting
CMR,Africa,Lower Middle Income,month_24_35 , female,primary,stunting
CMR,Africa,Lower Middle Income,month_24_35 , female,none-primary,stunting
CMR,Africa,Lower Middle Income,month_24_35 , female,secondary,stunting
CMR,Africa,Lower Middle Income,month_24_35 , female,higher,stunting
CMR,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,stunting
CMR,Africa,Lower Middle Income,month_36_47 , female,none,stunting
CMR,Africa,Lower Middle Income,month_36_47 , female,primary,stunting
CMR,Africa,Lower Middle Income,month_36_47 , female,none-primary,stunting
CMR,Africa,Lower Middle Income,month_36_47 , female,secondary,stunting
CMR,Africa,Lower Middle Income,month_36_47 , female,higher,stunting
CMR,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,stunting
CMR,Africa,Lower Middle Income,month_48_59 , female,none,stunting
CMR,Africa,Lower Middle Income,month_48_59 , female,primary,stunting
CMR,Africa,Lower Middle Income,month_48_59 , female,none-primary,stunting
CMR,Africa,Lower Middle Income,month_48_59 , female,secondary,stunting
CMR,Africa,Lower Middle Income,month_48_59 , female,higher,stunting
CMR,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,stunting
CMR,Africa,Lower Middle Income,month_24_59 , female,none,stunting
CMR,Africa,Lower Middle Income,month_24_59 , female,primary,stunting
CMR,Africa,Lower Middle Income,month_24_59 , female,none-primary,stunting
CMR,Africa,Lower Middle Income,month_24_59 , female,secondary,stunting
CMR,Africa,Lower Middle Income,month_24_59 , female,higher,stunting
CMR,Africa,Lower Middle Income,month_24_59 , female,higher_secondary,stunting
TCD,Africa,Low Income,month_0_5 , male,none,stunting
TCD,Africa,Low Income,month_0_5 , male,primary,stunting
TCD,Africa,Low Income,month_0_5 , male,none-primary,stunting
TCD,Africa,Low Income,month_0_5 , male,secondary,stunting
TCD,Africa,Low Income,month_0_5 , male,higher,wasting
TCD,Africa,Low Income,month_0_5 , male,higher_secondary,stunting
TCD,Africa,Low Income,month_6_11 , male,none,stunting
TCD,Africa,Low Income,month_6_11 , male,primary,stunting
TCD,Africa,Low Income,month_6_11 , male,none-primary,stunting
TCD,Africa,Low Income,month_6_11 , male,secondary,stunting
TCD,Africa,Low Income,month_6_11 , male,higher,stunting
TCD,Africa,Low Income,month_6_11 , male,higher_secondary,stunting
TCD,Africa,Low Income,month_12_23 , male,none,stunting
TCD,Africa,Low Income,month_12_23 , male,primary,stunting
TCD,Africa,Low Income,month_12_23 , male,none-primary,stunting
TCD,Africa,Low Income,month_12_23 , male,secondary,stunting
TCD,Africa,Low Income,month_12_23 , male,higher,stunting
TCD,Africa,Low Income,month_12_23 , male,higher_secondary,stunting
TCD,Africa,Low Income,month_0_23 , male,none,stunting
TCD,Africa,Low Income,month_0_23 , male,primary,stunting
TCD,Africa,Low Income,month_0_23 , male,none-primary,stunting
TCD,Africa,Low Income,month_0_23 , male,secondary,stunting
TCD,Africa,Low Income,month_0_23 , male,higher,stunting
TCD,Africa,Low Income,month_0_23 , male,higher_secondary,stunting
TCD,Africa,Low Income,month_24_35 , male,none,stunting
TCD,Africa,Low Income,month_24_35 , male,primary,stunting
TCD,Africa,Low Income,month_24_35 , male,none-primary,stunting
TCD,Africa,Low Income,month_24_35 , male,secondary,stunting
TCD,Africa,Low Income,month_24_35 , male,higher,stunting
TCD,Africa,Low Income,month_24_35 , male,higher_secondary,stunting
TCD,Africa,Low Income,month_36_47 , male,none,stunting
TCD,Africa,Low Income,month_36_47 , male,primary,stunting
TCD,Africa,Low Income,month_36_47 , male,none-primary,stunting
TCD,Africa,Low Income,month_36_47 , male,secondary,stunting
TCD,Africa,Low Income,month_36_47 , male,higher,stunting
TCD,Africa,Low Income,month_36_47 , male,higher_secondary,stunting
TCD,Africa,Low Income,month_48_59 , male,none,stunting
TCD,Africa,Low Income,month_48_59 , male,primary,stunting
TCD,Africa,Low Income,month_48_59 , male,none-primary,stunting
TCD,Africa,Low Income,month_48_59 , male,secondary,stunting
TCD,Africa,Low Income,month_48_59 , male,higher,stunting
TCD,Africa,Low Income,month_48_59 , male,higher_secondary,stunting
TCD,Africa,Low Income,month_0_5 , female,none,stunting
TCD,Africa,Low Income,month_0_5 , female,primary,stunting
TCD,Africa,Low Income,month_0_5 , female,none-primary,stunting
TCD,Africa,Low Income,month_0_5 , female,secondary,stunting
TCD,Africa,Low Income,month_0_5 , female,higher,wasting
TCD,Africa,Low Income,month_0_5 , female,higher_secondary,stunting
TCD,Africa,Low Income,month_6_11 , female,none,stunting
TCD,Africa,Low Income,month_6_11 , female,primary,stunting
TCD,Africa,Low Income,month_6_11 , female,none-primary,stunting
TCD,Africa,Low Income,month_6_11 , female,secondary,stunting
TCD,Africa,Low Income,month_6_11 , female,higher,stunting
TCD,Africa,Low Income,month_6_11 , female,higher_secondary,stunting
TCD,Africa,Low Income,month_12_23 , female,none,stunting
TCD,Africa,Low Income,month_12_23 , female,primary,stunting
TCD,Africa,Low Income,month_12_23 , female,none-primary,stunting
TCD,Africa,Low Income,month_12_23 , female,secondary,stunting
TCD,Africa,Low Income,month_12_23 , female,higher,stunting
TCD,Africa,Low Income,month_12_23 , female,higher_secondary,stunting
TCD,Africa,Low Income,month_0_23 , female,none,stunting
TCD,Africa,Low Income,month_0_23 , female,primary,stunting
TCD,Africa,Low Income,month_0_23 , female,none-primary,stunting
TCD,Africa,Low Income,month_0_23 , female,secondary,stunting
TCD,Africa,Low Income,month_0_23 , female,higher,stunting
TCD,Africa,Low Income,month_0_23 , female,higher_secondary,stunting
TCD,Africa,Low Income,month_24_35 , female,none,stunting
TCD,Africa,Low Income,month_24_35 , female,primary,stunting
TCD,Africa,Low Income,month_24_35 , female,none-primary,stunting
TCD,Africa,Low Income,month_24_35 , female,secondary,stunting
TCD,Africa,Low Income,month_24_35 , female,higher,stunting
TCD,Africa,Low Income,month_24_35 , female,higher_secondary,stunting
TCD,Africa,Low Income,month_36_47 , female,none,stunting
TCD,Africa,Low Income,month_36_47 , female,primary,stunting
TCD,Africa,Low Income,month_36_47 , female,none-primary,stunting
TCD,Africa,Low Income,month_36_47 , female,secondary,stunting
TCD,Africa,Low Income,month_36_47 , female,higher,stunting
TCD,Africa,Low Income,month_36_47 , female,higher_secondary,stunting
TCD,Africa,Low Income,month_48_59 , female,none,stunting
TCD,Africa,Low Income,month_48_59 , female,primary,stunting
TCD,Africa,Low Income,month_48_59 , female,none-primary,stunting
TCD,Africa,Low Income,month_48_59 , female,secondary,stunting
TCD,Africa,Low Income,month_48_59 , female,higher,stunting
TCD,Africa,Low Income,month_48_59 , female,higher_secondary,stunting
TCD,Africa,Low Income,month_24_59 , female,none,stunting
TCD,Africa,Low Income,month_24_59 , female,primary,stunting
TCD,Africa,Low Income,month_24_59 , female,none-primary,stunting
TCD,Africa,Low Income,month_24_59 , female,secondary,stunting
TCD,Africa,Low Income,month_24_59 , female,higher,stunting
TCD,Africa,Low Income,month_24_59 , female,higher_secondary,stunting
CHN,Asia,Upper Middle Income,month_0_5 , male,none,
CHN,Asia,Upper Middle Income,month_0_5 , male,primary,
CHN,Asia,Upper Middle Income,month_0_5 , male,none-primary,
CHN,Asia,Upper Middle Income,month_0_5 , male,secondary,
CHN,Asia,Upper Middle Income,month_0_5 , male,higher,
CHN,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,
CHN,Asia,Upper Middle Income,month_6_11 , male,none,
CHN,Asia,Upper Middle Income,month_6_11 , male,primary,
CHN,Asia,Upper Middle Income,month_6_11 , male,none-primary,
CHN,Asia,Upper Middle Income,month_6_11 , male,secondary,
CHN,Asia,Upper Middle Income,month_6_11 , male,higher,
CHN,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,
CHN,Asia,Upper Middle Income,month_12_23 , male,none,
CHN,Asia,Upper Middle Income,month_12_23 , male,primary,
CHN,Asia,Upper Middle Income,month_12_23 , male,none-primary,
CHN,Asia,Upper Middle Income,month_12_23 , male,secondary,
CHN,Asia,Upper Middle Income,month_12_23 , male,higher,
CHN,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,
CHN,Asia,Upper Middle Income,month_0_23 , male,none,
CHN,Asia,Upper Middle Income,month_0_23 , male,primary,
CHN,Asia,Upper Middle Income,month_0_23 , male,none-primary,
CHN,Asia,Upper Middle Income,month_0_23 , male,secondary,
CHN,Asia,Upper Middle Income,month_0_23 , male,higher,
CHN,Asia,Upper Middle Income,month_0_23 , male,higher_secondary,
CHN,Asia,Upper Middle Income,month_24_35 , male,none,
CHN,Asia,Upper Middle Income,month_24_35 , male,primary,
CHN,Asia,Upper Middle Income,month_24_35 , male,none-primary,
CHN,Asia,Upper Middle Income,month_24_35 , male,secondary,
CHN,Asia,Upper Middle Income,month_24_35 , male,higher,
CHN,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,
CHN,Asia,Upper Middle Income,month_36_47 , male,none,
CHN,Asia,Upper Middle Income,month_36_47 , male,primary,
CHN,Asia,Upper Middle Income,month_36_47 , male,none-primary,
CHN,Asia,Upper Middle Income,month_36_47 , male,secondary,
CHN,Asia,Upper Middle Income,month_36_47 , male,higher,
CHN,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,
CHN,Asia,Upper Middle Income,month_48_59 , male,none,
CHN,Asia,Upper Middle Income,month_48_59 , male,primary,
CHN,Asia,Upper Middle Income,month_48_59 , male,none-primary,
CHN,Asia,Upper Middle Income,month_48_59 , male,secondary,
CHN,Asia,Upper Middle Income,month_48_59 , male,higher,
CHN,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,
CHN,Asia,Upper Middle Income,month_0_5 , female,none,
CHN,Asia,Upper Middle Income,month_0_5 , female,primary,
CHN,Asia,Upper Middle Income,month_0_5 , female,none-primary,
CHN,Asia,Upper Middle Income,month_0_5 , female,secondary,
CHN,Asia,Upper Middle Income,month_0_5 , female,higher,
CHN,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,
CHN,Asia,Upper Middle Income,month_6_11 , female,none,
CHN,Asia,Upper Middle Income,month_6_11 , female,primary,
CHN,Asia,Upper Middle Income,month_6_11 , female,none-primary,
CHN,Asia,Upper Middle Income,month_6_11 , female,secondary,
CHN,Asia,Upper Middle Income,month_6_11 , female,higher,
CHN,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,
CHN,Asia,Upper Middle Income,month_12_23 , female,none,
CHN,Asia,Upper Middle Income,month_12_23 , female,primary,
CHN,Asia,Upper Middle Income,month_12_23 , female,none-primary,
CHN,Asia,Upper Middle Income,month_12_23 , female,secondary,
CHN,Asia,Upper Middle Income,month_12_23 , female,higher,
CHN,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,
CHN,Asia,Upper Middle Income,month_0_23 , female,none,
CHN,Asia,Upper Middle Income,month_0_23 , female,primary,
CHN,Asia,Upper Middle Income,month_0_23 , female,none-primary,
CHN,Asia,Upper Middle Income,month_0_23 , female,secondary,
CHN,Asia,Upper Middle Income,month_0_23 , female,higher,
CHN,Asia,Upper Middle Income,month_0_23 , female,higher_secondary,
CHN,Asia,Upper Middle Income,month_24_35 , female,none,
CHN,Asia,Upper Middle Income,month_24_35 , female,primary,
CHN,Asia,Upper Middle Income,month_24_35 , female,none-primary,
CHN,Asia,Upper Middle Income,month_24_35 , female,secondary,
CHN,Asia,Upper Middle Income,month_24_35 , female,higher,
CHN,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,
CHN,Asia,Upper Middle Income,month_36_47 , female,none,
CHN,Asia,Upper Middle Income,month_36_47 , female,primary,
CHN,Asia,Upper Middle Income,month_36_47 , female,none-primary,
CHN,Asia,Upper Middle Income,month_36_47 , female,secondary,
CHN,Asia,Upper Middle Income,month_36_47 , female,higher,
CHN,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,
CHN,Asia,Upper Middle Income,month_48_59 , female,none,
CHN,Asia,Upper Middle Income,month_48_59 , female,primary,
CHN,Asia,Upper Middle Income,month_48_59 , female,none-primary,
CHN,Asia,Upper Middle Income,month_48_59 , female,secondary,
CHN,Asia,Upper Middle Income,month_48_59 , female,higher,
CHN,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,
CHN,Asia,Upper Middle Income,month_24_59 , female,none,
CHN,Asia,Upper Middle Income,month_24_59 , female,primary,
CHN,Asia,Upper Middle Income,month_24_59 , female,none-primary,
CHN,Asia,Upper Middle Income,month_24_59 , female,secondary,
CHN,Asia,Upper Middle Income,month_24_59 , female,higher,
CHN,Asia,Upper Middle Income,month_24_59 , female,higher_secondary,
COL,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher,overweight
COL,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,none,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,primary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,none-primary,stunting
COL,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,secondary,stunting
