ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,wasting_estimate
GHA,Africa,Lower Middle Income,month_6_11 , male,primary,9.172100597068932
GHA,Africa,Lower Middle Income,month_6_11 , male,none-primary,8.495810667302399
GHA,Africa,Lower Middle Income,month_6_11 , male,secondary,7.04931108555558
GHA,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,6.702698037970916
GHA,Africa,Lower Middle Income,month_12_23 , male,primary,9.504951593770327
GHA,Africa,Lower Middle Income,month_12_23 , male,none-primary,8.723464099190688
GHA,Africa,Lower Middle Income,month_12_23 , male,secondary,7.393392800127715
GHA,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,7.045102145796589
GHA,Africa,Lower Middle Income,month_24_35 , male,primary,7.217972103004293
GHA,Africa,Lower Middle Income,month_24_35 , male,none-primary,7.532338566498433
GHA,Africa,Lower Middle Income,month_24_35 , male,secondary,6.2
GHA,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,5.946250574501333
GHA,Africa,Lower Middle Income,month_36_47 , male,primary,6.272830843518937
GHA,Africa,Lower Middle Income,month_36_47 , male,none-primary,7.034063433647929
GHA,Africa,Lower Middle Income,month_36_47 , male,secondary,5.712064491849387
GHA,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,5.498682650026456
GHA,Africa,Lower Middle Income,month_48_59 , male,primary,6.228270699547823
GHA,Africa,Lower Middle Income,month_48_59 , male,none-primary,7.01366037735849
GHA,Africa,Lower Middle Income,month_48_59 , male,secondary,5.686619214251631
GHA,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,5.474503808407793
GHA,Africa,Lower Middle Income,month_0_5 , female,primary,9.111299564519824
GHA,Africa,Lower Middle Income,month_0_5 , female,none-primary,8.46255889024603
GHA,Africa,Lower Middle Income,month_0_5 , female,secondary,7.00676507839455
GHA,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,6.661793111705312
GHA,Africa,Lower Middle Income,month_6_11 , female,primary,9.059102698275472
GHA,Africa,Lower Middle Income,month_6_11 , female,none-primary,8.439910888937188
GHA,Africa,Lower Middle Income,month_6_11 , female,secondary,6.989222299590914
GHA,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,6.646869281565757
GHA,Africa,Lower Middle Income,month_12_23 , female,primary,7.444399615754084
GHA,Africa,Lower Middle Income,month_12_23 , female,none-primary,7.650503416037396
GHA,Africa,Lower Middle Income,month_12_23 , female,secondary,6.316400687944965
GHA,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,6.053063102864296
GHA,Africa,Lower Middle Income,month_24_35 , female,primary,6.179301481705473
GHA,Africa,Lower Middle Income,month_24_35 , female,none-primary,6.985838499475133
GHA,Africa,Lower Middle Income,month_24_35 , female,secondary,5.662424903340934
GHA,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,5.452756825860652
GHA,Africa,Lower Middle Income,month_36_47 , female,primary,5.985589836660616
GHA,Africa,Lower Middle Income,month_36_47 , female,none-primary,6.865273442800922
GHA,Africa,Lower Middle Income,month_36_47 , female,secondary,5.569830580837975
GHA,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,5.371431896721517
GHA,Africa,Lower Middle Income,month_48_59 , female,primary,6.092200429053019
GHA,Africa,Lower Middle Income,month_48_59 , female,none-primary,6.946151544767337
GHA,Africa,Lower Middle Income,month_48_59 , female,secondary,5.613393766347864
GHA,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,5.406262522287374
GTM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,0.8192493843933091
GTM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,0.8145317407747699
GTM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,0.8364547598627787
GTM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,0.7491070568980455
GTM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,0.8368232484076434
GTM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,0.8277670569063854
GTM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,0.8700264965121939
GTM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,0.7785381592353596
GTM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,0.9308166874058552
GTM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,0.9005912272750164
GTM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,1.0322874752878244
GTM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,0.9378861341068364
GTM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,0.8850864768637031
GTM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,0.8655475139393576
GTM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,0.9501593780815007
GTM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,0.864237192483749
GTM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,0.8
GTM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,0.8
GTM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,0.8
GTM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,0.7281834528656759
GTM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,0.7343026527594195
GTM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,0.749472073758694
GTM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,0.6834211931910545
GTM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,0.6203966424931813
GTM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,0.7911284568623534
GTM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,0.7933163473736266
GTM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,0.7830728599433675
GTM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,0.7
GTM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,0.7732566929583091
GTM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,0.779849759809137
GTM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,0.7489948586817552
GTM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,0.6695099641437178
GTM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,primary,0.7686633388796451
GTM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,0.7759491618186609
GTM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,0.7440013215027373
GTM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,0.6745451814983265
GTM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,0.7166133893506258
GTM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,0.7358223793217717
GTM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,0.6523779825837895
GTM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,0.5924277809337457
GTM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,0.7378129256648638
GTM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,0.752287508751281
GTM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,0.6887453568978162
GTM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,0.6241597316302174
GTM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,0.7370551677728371
GTM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,0.7516808978293679
GTM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,0.6875886608384193
GTM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,0.6233432605574958
GIN,Africa,Low Income,month_0_5 , male,primary,8.872223222322233
GIN,Africa,Low Income,month_0_5 , male,none-primary,9.440270630836668
GIN,Africa,Low Income,month_0_5 , male,secondary,10.046880943324458
GIN,Africa,Low Income,month_0_5 , male,higher_secondary,9.849443319838056
GIN,Africa,Low Income,month_6_11 , male,primary,7.864420485175202
GIN,Africa,Low Income,month_6_11 , male,none-primary,9.278660711416729
GIN,Africa,Low Income,month_6_11 , male,secondary,9.064549724321012
GIN,Africa,Low Income,month_6_11 , male,higher_secondary,8.972534578767737
GIN,Africa,Low Income,month_12_23 , male,primary,8.131813890761968
GIN,Africa,Low Income,month_12_23 , male,none-primary,9.24392058064903
GIN,Africa,Low Income,month_12_23 , male,secondary,8.968628828322563
GIN,Africa,Low Income,month_12_23 , male,higher_secondary,8.911106831022087
GIN,Africa,Low Income,month_24_35 , male,primary,8.86062906724512
GIN,Africa,Low Income,month_24_35 , male,none-primary,9.406642044260275
GIN,Africa,Low Income,month_24_35 , male,secondary,9.732631727645147
GIN,Africa,Low Income,month_24_35 , male,higher_secondary,9.608762420957545
GIN,Africa,Low Income,month_36_47 , male,primary,6.918669242845067
GIN,Africa,Low Income,month_36_47 , male,none-primary,8.922091323666978
GIN,Africa,Low Income,month_36_47 , male,secondary,7.619589178356713
GIN,Africa,Low Income,month_36_47 , male,higher_secondary,7.672267159694939
GIN,Africa,Low Income,month_48_59 , male,primary,7.294689182574644
GIN,Africa,Low Income,month_48_59 , male,none-primary,9.01861051643743
GIN,Africa,Low Income,month_48_59 , male,secondary,8.019492063492065
GIN,Africa,Low Income,month_48_59 , male,higher_secondary,8.041486249268578
GIN,Africa,Low Income,month_0_5 , female,primary,9.18798076923077
GIN,Africa,Low Income,month_0_5 , female,none-primary,9.493376586564205
GIN,Africa,Low Income,month_0_5 , female,secondary,10.322435317532111
GIN,Africa,Low Income,month_0_5 , female,higher_secondary,10.103776020655154
GIN,Africa,Low Income,month_6_11 , female,primary,7.398998702021139
GIN,Africa,Low Income,month_6_11 , female,none-primary,9.189533844189016
GIN,Africa,Low Income,month_6_11 , female,secondary,8.525137362637363
GIN,Africa,Low Income,month_6_11 , female,higher_secondary,8.498976760319112
GIN,Africa,Low Income,month_12_23 , female,primary,8.304250797024443
GIN,Africa,Low Income,month_12_23 , female,none-primary,9.278965774921534
GIN,Africa,Low Income,month_12_23 , female,secondary,9.13507122113124
GIN,Africa,Low Income,month_12_23 , female,higher_secondary,9.06425768890014
GIN,Africa,Low Income,month_24_35 , female,primary,8.36057678846423
GIN,Africa,Low Income,month_24_35 , female,none-primary,9.302479588751131
GIN,Africa,Low Income,month_24_35 , female,secondary,9.240563832895123
GIN,Africa,Low Income,month_24_35 , female,higher_secondary,9.156718999467804
GIN,Africa,Low Income,month_36_47 , female,primary,6.646151954757807
GIN,Africa,Low Income,month_36_47 , female,none-primary,8.86565867120754
GIN,Africa,Low Income,month_36_47 , female,secondary,7.349891540130151
GIN,Africa,Low Income,month_36_47 , female,higher_secondary,7.424720818149758
GIN,Africa,Low Income,month_48_59 , female,primary,7.398693937900444
GIN,Africa,Low Income,month_48_59 , female,none-primary,9.046241518080077
GIN,Africa,Low Income,month_48_59 , female,secondary,8.132638444813916
GIN,Africa,Low Income,month_48_59 , female,higher_secondary,8.145847567440217
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,6.055698813821557
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,6.304044978916133
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,6.873094170403587
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,6.581793851986767
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,5.80666890080429
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,6.071559353066829
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,6.806676294615224
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,6.523922525319731
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,5.317902154763519
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,5.571826741996234
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,6.611027060750215
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,6.3616652028807295
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,6.260179153094463
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,6.445033945184812
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,6.882410766530134
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,6.606065930976311
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,5.007255765742421
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,5.272736030828517
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,6.50188955166442
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,6.266143591167892
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,6.878048780487805
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,7.017172985187045
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,7.05991344016844
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,6.766106934588631
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,5.4
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,5.693853251972019
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,6.697696721311474
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,6.427943715786766
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,6.267773636055574
