ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,stunt_r,over_r,Wasting_r,severe_r,Status
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,7.426568557,9.292827854,2.433659449,0.713365945,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher,5.149085487,11.77998276,1.936068183,0.655455329,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,6.919671677,10.19352879,2.213559165,0.615485341,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,4.61375502,10.01685412,1.996676179,0.315964412,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,7.300538294,9.602577296,2.3,0.654410091,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher,5.123009003,12.24747919,1.660487974,0.513170675,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,6.841305853,10.4,2.117811144,0.573283285,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,none-primary,5.25311109,8.636744584,3.128905359,0.945781072,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,secondary,7.186108083,9.342059024,2.517168842,0.759227866,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,higher,5.324599516,11.11718886,2.275726113,0.775145223,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,higher_secondary,6.784538858,10.1322414,2.304756577,0.663002024,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,6.304295376,8,0.4,0.234867094,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,7.544220297,9.344403501,2.102911101,0.6481345,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher,5.688075849,11.6590449,1.131808979,0.492723592,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,7.027130728,10.20596661,1.962559684,0.567661102,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,6.456523031,7.742480643,1.601756998,0.142480643,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,7.532238399,9.267753631,2.23548712,0.622584544,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher,5.787639642,11.3076987,1.527720853,0.440348934,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,7.0291355,10.12678205,2.06964245,0.549404083,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,8.788196721,9.986273666,1.436316695,0.745438898,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,7.888377305,9.607190066,2.206208692,0.713398758,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher,6.688566451,12.11218939,1.465763749,0.665763749,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,7.311399686,10.38947874,2.047393713,0.621042515,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,none-primary,7.272536676,8.75587007,1.250353828,0.4,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,secondary,7.581783044,9.293455303,2.004936147,0.611480844,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,higher,6.527468081,10.60615137,1.343003604,0.486007208,overweight
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,higher_secondary,7.148361879,10.01386177,1.906930884,0.551732721,overweight
CIV,Africa,Lower Middle Income,month_0_5 , male,none,22.67730022,1.663846103,6.438052819,1.224735572,stunting
CIV,Africa,Lower Middle Income,month_0_5 , male,primary,18.46293623,2.17463718,6.88533748,1.338309145,stunting
CIV,Africa,Lower Middle Income,month_0_5 , male,none-primary,22.00727402,1.689614418,6.350780359,1.218349782,stunting
CIV,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,14.33547083,2.370190739,6.819321443,1.356141338,stunting
CIV,Africa,Lower Middle Income,month_6_11 , male,none,23.07099489,1.392607296,6.669238211,1.503100866,stunting
CIV,Africa,Lower Middle Income,month_6_11 , male,primary,19.27834372,1.547836322,7.438867747,1.995515713,stunting
CIV,Africa,Lower Middle Income,month_6_11 , male,none-primary,22.29253376,1.489057871,6.521271973,1.424313648,stunting
CIV,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,15.4,1.448513011,7.636710037,2.329739777,stunting
CIV,Africa,Lower Middle Income,month_12_23 , male,none,23.96167483,1.427024753,6.72156933,1.213512377,stunting
CIV,Africa,Lower Middle Income,month_12_23 , male,primary,21.70666418,1.6,7.442047022,1.3,stunting
CIV,Africa,Lower Middle Income,month_12_23 , male,none-primary,22.99945803,1.51017478,6.568039883,1.21017478,stunting
CIV,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,19.50406042,1.540423152,7.602003915,1.3,stunting
CIV,Africa,Lower Middle Income,month_0_23 , male,none,22.57320534,1.645809221,7.37820795,1.470390143,stunting
CIV,Africa,Lower Middle Income,month_0_23 , male,primary,19.68307499,1.969738455,8.503299959,1.762173069,stunting
CIV,Africa,Lower Middle Income,month_0_23 , male,none-primary,22.02069051,1.672022055,7.093905209,1.410249179,stunting
CIV,Africa,Lower Middle Income,month_0_23 , male,higher_secondary,17.6219494,2.02739726,8.898782344,1.885996956,stunting
CIV,Africa,Lower Middle Income,month_24_35 , male,none,23.94906563,1.345934326,5.991868652,1.281098511,stunting
CIV,Africa,Lower Middle Income,month_24_35 , male,primary,21.68352313,1.424907513,5.866543351,1.445910406,stunting
CIV,Africa,Lower Middle Income,month_24_35 , male,none-primary,22.99054298,1.449110295,6.018576472,1.261067646,stunting
CIV,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,19.47702112,1.297842598,5.419137039,1.502157402,stunting
CIV,Africa,Lower Middle Income,month_36_47 , male,none,24.51887984,1.4,5.648277401,1.054283033,stunting
CIV,Africa,Lower Middle Income,month_36_47 , male,primary,22.93266267,1.537956563,5.138326727,0.958761097,stunting
CIV,Africa,Lower Middle Income,month_36_47 , male,none-primary,23.42796365,1.488994259,5.758822025,1.089942589,stunting
CIV,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,21.25692992,1.457445852,4.436146311,0.831904377,stunting
CIV,Africa,Lower Middle Income,month_48_59 , male,none,23.63368485,1.477885927,5.554798514,1.122114073,stunting
CIV,Africa,Lower Middle Income,month_48_59 , male,primary,20.97789773,1.712914551,4.914397219,1.102399536,stunting
CIV,Africa,Lower Middle Income,month_48_59 , male,none-primary,22.7496479,1.54879917,5.690086969,1.141440996,stunting
CIV,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,18.45703173,1.696572676,4.08467673,1.024798253,stunting
CIV,Africa,Lower Middle Income,month_0_5 , female,none,22.37416618,1.47932003,6.443720128,1.270506693,stunting
CIV,Africa,Lower Middle Income,month_0_5 , female,primary,17.83665119,1.742156455,6.892014533,1.442156455,stunting
CIV,Africa,Lower Middle Income,month_0_5 , female,none-primary,21.7861549,1.552388275,6.355392839,1.252388275,stunting
CIV,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,13.51383617,1.736517906,6.830413223,1.506953168,stunting
CIV,Africa,Lower Middle Income,month_6_11 , female,none,22.72511319,1.34790524,6.494431756,1.281863195,stunting
CIV,Africa,Lower Middle Income,month_6_11 , female,primary,18.49080998,1.442576702,7.027048313,1.474914776,stunting
CIV,Africa,Lower Middle Income,month_6_11 , female,none-primary,22.03831659,1.455932873,6.391944719,1.2605923,stunting
CIV,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,14.25812973,1.292949907,7.026994434,1.558812616,stunting
CIV,Africa,Lower Middle Income,month_12_23 , female,none,22.99581773,1.373559248,6.1,1.305763009,stunting
CIV,Africa,Lower Middle Income,month_12_23 , female,primary,19.6390449,1.485373539,6.1,1.500596307,stunting
CIV,Africa,Lower Middle Income,month_12_23 , female,none-primary,22.27384226,1.470160171,6.1,1.279572877,stunting
CIV,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,16.63277579,1.380547971,5.738904058,1.578721401,stunting
CIV,Africa,Lower Middle Income,month_0_23 , female,none,21.19397399,1.4,6.694675302,1.423003238,stunting
CIV,Africa,Lower Middle Income,month_0_23 , female,primary,17.1587688,1.507037743,7.215547083,1.671849028,stunting
CIV,Africa,Lower Middle Income,month_0_23 , female,none-primary,20.95231055,1.480721876,6.562674987,1.37350312,stunting
CIV,Africa,Lower Middle Income,month_0_23 , female,higher_secondary,14.45880841,1.441143151,7.265705458,1.770854789,stunting
CIV,Africa,Lower Middle Income,month_24_35 , female,none,23.64795319,1.336682974,5.922712328,1.086029354,stunting
CIV,Africa,Lower Middle Income,month_24_35 , female,primary,20.99197876,1.406403958,5.712807916,1.023434225,stunting
CIV,Africa,Lower Middle Income,month_24_35 , female,none-primary,22.75840599,1.442925342,5.966825798,1.114388013,stunting
CIV,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,18.45485815,1.268167419,5.190889892,0.913612364,stunting
CIV,Africa,Lower Middle Income,month_36_47 , female,none,24.05474958,1.413866609,5.684001738,1.047467304,stunting
CIV,Africa,Lower Middle Income,month_36_47 , female,primary,21.92605608,1.5702017,5.206051009,0.942420403,stunting
CIV,Africa,Lower Middle Income,month_36_47 , female,none-primary,23.072826,1.5,5.786437309,1.085027013,stunting
CIV,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,19.83596249,1.5,4.512466624,0.806233312,stunting
CIV,Africa,Lower Middle Income,month_48_59 , female,none,23.64844679,1.273943363,5.633590442,1.061337699,stunting
CIV,Africa,Lower Middle Income,month_48_59 , female,primary,20.9849533,1.269375538,5.080574574,0.969375538,stunting
CIV,Africa,Lower Middle Income,month_48_59 , female,none-primary,22.75783141,1.395857373,5.749702071,1.095857373,stunting
CIV,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,18.43437425,1.076337053,4.306040785,0.837822239,stunting
CIV,Africa,Lower Middle Income,month_24_59 , female,none,23.88985478,1.275819413,5.261781035,0.889548531,stunting
CIV,Africa,Lower Middle Income,month_24_59 , female,primary,22.38741754,1.274340434,4.634531952,0.702957462,stunting
CIV,Africa,Lower Middle Income,month_24_59 , female,none-primary,23.10035612,1.376954279,5.435553105,0.953908557,stunting
CIV,Africa,Lower Middle Income,month_24_59 , female,higher_secondary,21.28424697,1.169190048,4.1105982,0.572218105,stunting
COD,Africa,Low Income,month_0_5 , male,none,45.25428906,5.103157448,7.108633995,2.342590198,stunting
COD,Africa,Low Income,month_0_5 , male,primary,45.44832368,4.609036816,7.095616881,2.188401876,stunting
COD,Africa,Low Income,month_0_5 , male,none-primary,47.02340078,4.184943348,7.129948976,2.284433106,stunting
COD,Africa,Low Income,month_0_5 , male,secondary,34.25080263,4.771545625,5.665070113,1.827887191,stunting
COD,Africa,Low Income,month_0_5 , male,higher,19.78982098,9.332868379,5.882094138,1.974628241,stunting
COD,Africa,Low Income,month_0_5 , male,higher_secondary,32.94870542,4.814561946,5.66099919,1.82614251,stunting
COD,Africa,Low Income,month_6_11 , male,none,46.88605037,3.234072549,8.399269365,2.897782354,stunting
COD,Africa,Low Income,month_6_11 , male,primary,46.43572663,3.473305192,7.884151961,2.5294065,stunting
COD,Africa,Low Income,month_6_11 , male,none-primary,47.67994169,3.423171894,7.660968633,2.513411404,stunting
COD,Africa,Low Income,month_6_11 , male,secondary,35.12824746,3.857495457,6.312522714,2.105366878,stunting
COD,Africa,Low Income,month_6_11 , male,higher,25.71476916,3.623535541,9.726227136,3.618997453,stunting
COD,Africa,Low Income,month_6_11 , male,higher_secondary,33.78106018,3.956781515,6.26835293,2.08643697,stunting
COD,Africa,Low Income,month_12_23 , male,none,49.11174913,3.365263965,7.821040532,2.365263965,stunting
COD,Africa,Low Income,month_12_23 , male,primary,47.93711573,3.531648291,7.56454245,2.222783903,stunting
COD,Africa,Low Income,month_12_23 , male,none-primary,48.6338325,3.468091719,7.455266252,2.3,stunting
COD,Africa,Low Income,month_12_23 , male,secondary,37.40885773,3.868879628,6.199407415,1.893657409,stunting
COD,Africa,Low Income,month_12_23 , male,higher,38.57992432,3.759755924,7.953081193,2.179011599,stunting
COD,Africa,Low Income,month_12_23 , male,higher_secondary,36.04995118,3.958602953,6.165588186,1.888373154,stunting
COD,Africa,Low Income,month_0_23 , male,none,44.12383944,4.313552816,8.26430575,2.653764671,stunting
COD,Africa,Low Income,month_0_23 , male,primary,44.58792916,4.181760491,7.927200613,2.454520215,stunting
COD,Africa,Low Income,month_0_23 , male,none-primary,46.06010374,3.956912312,7.737543896,2.461263169,stunting
COD,Africa,Low Income,month_0_23 , male,secondary,36.15922335,4.370294793,6.710884379,2.139436894,stunting
COD,Africa,Low Income,month_0_23 , male,higher,34.60480501,5.2,8.648039705,2.744318891,stunting
COD,Africa,Low Income,month_0_23 , male,higher_secondary,35.054831,4.423004812,6.657106657,2.123004812,stunting
COD,Africa,Low Income,month_24_35 , male,none,51.02350249,3.195712921,6.857377995,2.365952153,stunting
COD,Africa,Low Income,month_24_35 , male,primary,49.17915448,3.421985808,6.932978712,2.222251774,stunting
COD,Africa,Low Income,month_24_35 , male,none-primary,49.50608522,3.391154185,7.013407174,2.3,stunting
COD,Africa,Low Income,month_24_35 , male,secondary,38.40626739,3.780740767,5.673086411,1.891358014,stunting
COD,Africa,Low Income,month_24_35 , male,higher,42.6661205,3.39427656,5.826669337,2.176192383,stunting
COD,Africa,Low Income,month_24_35 , male,higher_secondary,36.9884149,3.875942452,5.668940784,1.88617598,stunting
COD,Africa,Low Income,month_36_47 , male,none,50.1883579,3.015198324,6.7053065,2.050180294,stunting
COD,Africa,Low Income,month_36_47 , male,primary,48.64550325,3.301324927,6.83239991,2.016199955,stunting
COD,Africa,Low Income,month_36_47 , male,none-primary,49.12952288,3.306801175,6.942401567,2.155100881,stunting
COD,Africa,Low Income,month_36_47 , male,secondary,38.02639738,3.67875249,5.6,1.724412351,stunting
COD,Africa,Low Income,month_36_47 , male,higher,41.04821638,2.99598772,5.52800127,1.495998306,stunting
COD,Africa,Low Income,month_36_47 , male,higher_secondary,36.63710023,3.779010035,5.6,1.728668897,stunting
COD,Africa,Low Income,month_48_59 , male,none,50.0572326,3.4,6.790228577,1.924213339,stunting
COD,Africa,Low Income,month_48_59 , male,primary,48.54489914,3.555593626,6.88915538,1.933561755,stunting
COD,Africa,Low Income,month_48_59 , male,none-primary,49.06241102,3.48448747,6.98282458,2.09833711,stunting
COD,Africa,Low Income,month_48_59 , male,secondary,37.85785923,3.890621987,5.636459338,1.654162649,stunting
COD,Africa,Low Income,month_48_59 , male,higher,40.45428529,3.846650613,5.675930385,1.198511384,stunting
COD,Africa,Low Income,month_48_59 , male,higher_secondary,36.46755935,3.979634018,5.634390281,1.662438878,stunting
